,mean,sd,median,mode_val,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,fft_mode,fft_max,fft_min,centroid,peakf,mnf,meanf,minf,maxf,modid,dom_mean,dom_max,dom_min,dom_max_min,label
1702,1013.6299267164644,1240.0172022293784,647.9334966882346,325.444121137869,328.39886672537233,1133.355986063785,804.9571193384127,6.795334402049985,68.23530081968413,0.8263387724555216,0.00014970812,0.0,0.0,0.0,0.09193922237791062,11025.0,5512.5,155.1455914723191,0.0,200.45454545454547,0.05555555555555555,474.57894736842104,1330.0,1.0,1329.0,Female
1703,1667.5185777342,2072.992909503073,428.94641833202377,389.61072058105214,277.6912948372163,2458.012827319643,2180.3215324824264,12.787236578002254,226.7112102315432,0.8341023772326547,0.00025749157,0.0,0.0,0.0,0.15125206277117534,11024.765858941959,5512.38292947098,156.08428904958305,0.0,200.45454545454547,0.06666666666666667,804.8125,4634.0,1.0,4633.0,Male
1704,1391.6553807664561,1765.149178930596,659.3355147243897,414.58217971306317,409.58721369242386,1466.8550213944122,1057.2678077019884,6.192733608327582,54.79367116651667,0.8428480182601602,0.00038629503,0.0,0.0,0.0,0.12622724542099378,11025.0,5512.5,176.86967539506358,0.0,200.45454545454547,0.045454545454545456,476.0869565217391,1030.0,1.0,1029.0,Female
1705,1384.8098907785431,1642.7988559957778,757.7472678850215,551.1993755165763,447.52043346496464,1271.2820277344108,823.7615942694462,6.065997683423529,52.61727055105643,0.8467176181036135,0.0003046691,0.0,0.0,0.0,0.12560864637368596,11024.797502066305,5512.398751033153,175.05082965617663,0.0,200.45454545454547,0.05,529.5714285714286,1545.0,1.0,1544.0,Male
1706,1132.2798160396228,1433.5203391577534,591.9103905245018,534.1108225528507,326.4605228028446,1111.5713210844397,785.1107982815951,6.88396068109837,69.67836863881674,0.8266206037211746,0.0001632509,0.0,0.0,0.0,0.1027036098466603,11024.73240940754,5512.366204703771,174.33666162956288,0.0,200.45454545454547,0.05555555555555556,391.10526315789474,816.0,1.0,815.0,Male
1707,999.1294442612782,1422.2691064129242,536.7305751765892,107.16448032290616,247.9313824419778,967.2048435923309,719.2734611503531,6.018708257670785,48.56880807636498,0.8211434668108485,0.000203175,0.0,0.0,0.0,0.09062585217796144,11024.772956609486,5512.386478304743,140.39676741158559,0.0,200.45454545454547,0.0625,346.1764705882353,730.0,1.0,729.0,Male
1708,1708.9447552208355,2195.569666712569,575.6262742249198,221.6729547957725,294.53049937899846,2221.3800295268675,1926.849530147869,6.799351307978216,60.01506652152527,0.8505964546520164,0.00025543073,0.0,0.0,0.0,0.15500995951088323,11024.741639912827,5512.3708199564135,155.23569201317255,70.22292993630573,200.45454545454547,0.07692307692307693,291.57142857142856,601.0,1.0,600.0,Male
1709,1310.9416615376745,1568.289632721991,628.5876932853209,511.4329591188308,423.0803855115442,1623.8191061215846,1200.7387206100404,6.444048300617386,58.3143912374303,0.8508483303963513,0.00036285818,0.0,0.0,0.0,0.11890627315534458,11025.000000000002,5512.500000000001,153.52352406061425,0.0,200.45454545454547,0.05555555555555555,386.57894736842104,773.0,1.0,772.0,Male
1710,1031.183234531564,1494.1676507402879,501.12844341188185,236.62462661798872,237.67009624958516,930.8164619980087,693.1463657484235,9.165806672870442,132.80349530921094,0.8194043626118518,0.00014239545,0.0,0.0,0.0,0.0935328373836799,11024.825755061402,5512.412877530701,144.3092017177766,71.5909090909091,200.45454545454547,0.07692307692307693,337.5,816.0,43.0,773.0,Male
1711,1512.2721079836688,1827.0827637506393,649.0390128910316,284.71552657846115,409.7468515726209,2057.6316180686817,1647.8847664960608,6.812153048006632,66.04849808891831,0.8425504709101764,0.00020727293,0.0,0.0,0.0,0.13717045126696237,11024.765858941959,5512.38292947098,155.98837022750376,0.0,200.45454545454547,0.06666666666666667,335.625,816.0,1.0,815.0,Male
1712,1385.5602100498643,1616.1924886063168,581.7191747403638,226.69373388164772,306.2286540740224,2044.8543249459817,1738.6256708719593,7.124458775473176,72.80495793626913,0.8518344884332031,0.0003895042,0.0,0.0,0.0,0.12567439546937548,11025.0,5512.5,159.64585742199813,0.0,200.45454545454547,0.07142857142857142,300.73333333333335,601.0,1.0,600.0,Male
1713,1226.9645023997755,1721.7904546868992,584.9660206393154,240.31336521520262,256.963251950667,1165.4920714825068,908.5288195318399,5.444618846607174,39.962277506464694,0.8358892755042181,0.00027572433,0.0,0.0,0.0,0.11128929726982091,11025.0,5512.5,158.67854375840207,0.0,200.45454545454547,0.06666666666666667,354.4375,816.0,1.0,815.0,Female
1714,1368.4868983648264,1809.4422917709533,536.5459762520529,532.7997281634041,343.406074792819,1223.358125837691,879.952051044872,11.464689630797357,180.80342181928788,0.8248797607113258,0.0001714769,0.0,0.0,0.0,0.12412813900413387,11024.791875106188,5512.395937553093,154.52860082674061,0.0,200.45454545454547,0.06666666666666667,378.5,1030.0,1.0,1029.0,Male
1715,1466.947720224879,1503.3214774549629,948.593485133092,184.19617904430294,587.2726439730609,1493.4370275347048,906.164383561644,4.427994780222567,26.220662959302643,0.862439423419947,0.00029552652,0.0,0.0,0.0,0.13305851457722326,11024.83163054932,5512.41581527466,162.7004102234394,0.0,200.45454545454547,0.03703703703703704,867.6071428571429,4247.0,1.0,4246.0,Male
1716,1806.749894233035,2015.138479204121,814.6119810870603,375.5823537066759,496.73795167657136,2514.297488396304,2017.5595367197325,5.878571045977487,50.564917183311124,0.8758958747162492,0.0002448766,0.0,0.0,0.0,0.1638799110377997,11024.840584739513,5512.420292369757,160.04371802944695,0.0,200.45454545454547,0.05555555555555556,393.36842105263156,816.0,1.0,815.0,Male
1717,2282.255292219639,2245.8843381278066,1168.1781376518218,188.10728744939271,397.89473684210526,4036.3360323886636,3638.441295546558,7.876591655820574,83.30489390196273,0.876263375531102,0.00046590497,0.0,0.0,0.0,0.2070072827410103,11025.0,5512.5,179.7352421705076,0.0,200.45454545454547,0.05263157894736842,1296.0,4162.0,1.0,4161.0,Male
